2021/07/20 金融科技營2 D2,0
2021/07/19 金融科技營2 D1,0
"【歌詞翻譯】「NEO SKY, NEO MAP!」— 虹ヶ咲学園スクールアイドル同好会",0
【歌詞翻譯】「虹色Passions!」— 虹ヶ咲学園スクールアイドル同好会,0
2021/07/18 歌詞企劃,0
2021/07/17 生存報告,0
2021/07/16 生存報告,0
2021/07/15 金融科技營D4,0
2021/07/14 金融科技營 D3&GPE,0
2021/07/13 金融科技營D2,0
2021/07/12 金融科技營D1,0
2021/07/11 動盪,0
2021/07/09 生存報告,0
買買買,0
2021/07/07  交代,0
きっと大丈夫だ,0
2021/07/06 生存報告,0
2021/07/05 生存報告,0
2021/07/02 一些心聲,0
2021/07/01 生存報告,0
他的人生永遠停在了18歲,0
2021/06/30 LL 11週年,0
2021/06/29 生存報告,0
2021/06/28 第一次被收精華,0
2021/06/27 生存報告,0
2021/06/25 生存報告,0
漢聲我幹你娘,0
2021/06/23 累,0
2021/06/22 生存報告,0
2021/06/21 大一Fin,0
2021/06/20 生存報告,0
2021/06/19 小商機,0
2021/06/18 清大蔓延,0
2021/06/16 生存報告,0
2021/06/15 一階選課,0
2021/06/14 換手機,0
2021/06/12 生存報告,0
【歌詞翻譯】「僕の見る世界、君の見る世界」ー楠木ともり,0
2021/06/11 學期結束,0
2021/06/10 日檢拜拜,0
2021/06/09 初恋カラーズ,0
2021/06/08 人工智慧跨域學程,0
2021/06/07 生存報告,0
耳朵懷孕夜晚,0
【開箱心得】GSC Love Live! 虹咲 POP PARADE 上原步夢,0
2021/06/05 第一份薪水,0
2021/06/03 生存報告,0
晚安,0
遲來的信,0
2021/06/01 生存報告,0
2021/05/31 生存報告,0
2021/05/30 ㄏㄏ,0
【翻譯】「理想を超えた作品になった」楠木ともり、『Forced Shutdown』に込めたこだわり,0
2021/05/29 生存報告,0
2021/05/28 更好的人,0
2021/05/27 ㄇㄉ,0
文短慎入,0
關於我入坑拉拉虹咲的兩三事,0
2021/05/24 生存報告,0
2021/05/23 生存報告,0
2021/05/22 校正回歸,0
2021/05/21 生存報告,0
2021/05/20 あぐぽんの日,0
2021/05/19 生存報告,0
2021/05/18 Soundcore Liberty Air 2 pro,0
【歌詞翻譯】「アカトキ」ー楠木ともり,0
我變了,0
2021/05/16 逃,0
2021/05/14 生存報告,0
2021/05/13 鬼島,0
2021/05/09 生存週記,0
2021/05/07 自由,0
愛美 1st single 「ReSTARTING!!」 & AiM:Øriginal x R4G 商品 開箱心得,0
2021/05/02 生存週記,0
Poppin'Party x Silent Siren 「NO GIRL NO CRY  -Round 2-」配信心得,0
2021/04/27 家聚,0
2021/04/25 生存週記,0
織織生日快樂,0
SEGA景品 School☆Days 戶山香澄 開箱,0
2021/04/18 生存週記,0
2021/04/13 鬥志,0
2021/04/12 臆病,0
2021/04/11 ReSTARTING!!抽選會,0
2021/04/10 生存報告,0
2021/04/09 生存報告,0
Poppin'Party 主線第三章 劇情心得,0
進擊的巨人結局觀後感(有雷,0
2021/04/08 生存報告,0
2021/04/07 ReSTARTING!!,0
2021/04/06 偷跑日,0
2021/04/05 生存報告,0
【訪談翻譯】愛美さん「いつだってスタート地点！未来は自分で変えられる！」,0
2021/04/04 壽喜燒,0
2021/04/02 生存報告,0
2021/04/01 愚人節,0
2021/03/31 生存報告,0
2021/03/30 超爽的一天,0
2021/03/29 生存報告,0
2021/03/28 生存報告,0
2021/03/27 生存報告,0
2021/03/26 哥吉拉vs金剛,0
2021/03/25 兩天總結,0
2021/03/24 生存報告,0
2021/03/23 生存報告,0
2021/03/22 生存報告,0
有容奶大,0
2021/03/21 生存報告,0
2021/03/20 生存報告,0
BanG Dream! 翻唱碟 vol.5 開箱心得,0
2021/03/19 吃壽司,0
2021/03/18 生存報告,0
這個月結束後,0
2021/03/17 生存報告,0
2021/03/16 邦邦四週年,0
2021/03/15 生存報告,0
2021/03/14 生存報告,0
2021/03/13 生存報告,0
2021/03/12 生存報告,0
2021/03/11 生存報告,0
2021/03/10 生存報告,0
2021/03/09 生存報告,0
2021/03/08 366,0
【訪談翻譯】進藤あまね、「バンドリ！」参加からの1年を振り返る,0
2021/03/07 生存報告,0
2021/03/06 生存報告,0
2021/03/05 考照成功,0
2021/03/04 生存報告,0
2021/03/03 生存報告,0
2021/03/02 爆肝星期二,0
2021/03/01 生存報告,0
邦邦6周年之個人想法,0
2021/02/28 邦邦六週年,0
2021/02/27 薩莉亞,0
2021/02/26 生存報告,0
2021/02/25 咩噗,0
2021/02/24 生存報告,0
Poppin'Party x Morfonica Astral Harmony 轉播心得,0
2021/02/23 轉播日,0
2021/02/22 開學日,0
2021/02/21 寒假尾聲,0
【留言翻譯】ラウクレ・アスハモ LIVE開催直前キャスト意気込みコメント,0
於是 我做出了選擇 2,0
2021/02/20 生存報告,0
2021/02/19 生存報告,0
2021/02/18 生存報告,0
單推什麼的 算了吧,0
2021/02/17 搶票,0
2021/02/16 唐吉一蘭,0
2021/02/15 生存報告,0
超次元音樂祭Roselia部分 直播心得,0
2021/02/14 日誌一週年,0
超次元音樂祭Poppin’Party部分 直播心得,0
2021/02/13 前一天,0
【訪談翻譯】「超次元音楽祭」に向けたPoppin’Partyの意気込みを愛美さんが語る,0
2021/02/12 走春,0
2021/02/11 除夕,0
2021/02/10 生存報告,0
2021/02/09 考照去,0
2021/02/08 考照前夕,0
2021/02/07 生存報告,0
2021/02/06 生存報告,0
2021/02/05 玩好爽,0
2021/02/04 新爬蟲,0
外遇,0
2021/02/03 生存報告,0
2021/02/02 反省,0
2021/02/01 生存報告,0
雜談(抄),0
2021/01/31 生存報告,0
2021/01/30 生存報告,0
D4DJ動畫完結短評(雷),0
2021/01/29 好爽喔,0
2021/01/28 生存報告,0
求婚の日,0
2021/01/27 出桶了,0
【訪談翻譯】RAISE A SUILEN 6th Single「mind of Prominence」リリースインタビュー,0
2021/01/26 iPad,0
2021/01/25 生存報告,0
2021/01/24 動物園,0
2021/01/23 生存報告,0
【訪談翻譯】Morfonica 2nd Single「ブルームブルーム」 リリースインタビュー,0
2021/01/22 曲終人散,0
2021/01/21 生存報告,0
2021/01/20 超爽的,0
2021/01/19 生存報告,0
2021/01/18 喬瑟與虎與魚群,0
2021/01/17 かんぺきなおんな,0
かんぺきなおんな 觀影心得,0
【影片翻譯】【Poppin'Party】JOYSOUNDアーティストインタビュー！！,0
2021/01/16 生存報告,0
PPP「 Breakthrough!」物販 開箱心得,0
愛美のPerfect Woman物販 開箱心得,0
BanG Dream V家翻唱碟 開箱心得,0
PPP 16th「Photograph」開箱心得,0
2021/01/15 生存報告,0
2021/01/14 生存報告,0
2021/01/13 生存報告,0
2021/01/12 生存報告,0
2021/01/11 生存報告,0
2021/01/10 人氣莫名高,0
2021/01/09 全新的挑戰,0
2021/01/08 寒い,0
關於邦邦迷因,0
2021/01/07 兩個第一次,0
2021/01/06 CV愛美DAY,0
今天，女兒問我 2,0
2021/01/05 生存報告,0
得到了,0
2021/01/04 切換,0
2021/01/02 西門町半日遊,0
2021/01/01 元旦,0
2020/12/30 放寒假囉,0
鯊魚妹妹事件紀錄 新增截圖外連,0
2020/12/29 生存報告,0
2020/12/28 生存報告,0
水桶檢討,0
2020/12/27 累了,0
2020/12/26 生存報告,0
2020/12/25 聖誕快樂&愛美生日快樂,0
AIMI BIRTHDAY 2020～聖なる夜に重大発表～※カラオケパーティーするよ！※  直播心得,0
祝特別的妳生日快樂,0
2020/12/24 平安夜,0
2020/12/23 生存報告,0
改名啦,0
2020/12/22 爽啊,0
2020/12/21 生存報告,0
2020/12/19 生存報告,0
過廚,0
2020/12/18 生存報告,0
2020/12/17 生存報告,0
2020/12/16 以愛裝飾的公車,0
2020/12/15 生存報告,0
好氣喔,0
2020/12/14 生存報告,0
10000GP感謝祭 回覆篇,0
2020/12/13 雜談,0
單推誓,0
2020/12/12 生存報告,0
Rausch und/and Craziness -interlude- 直播心得,0
2020/12/11 0分,0
2020/12/10 遊戲廢人,0
2020/12/09 生存報告,0
「邦串在吵什麼？」全方位解說 更新「道歉文」,0
2020/12/08 生存報告,0
10000GP感謝祭-你問我答,0
2020沒想到的7件事,0
2020/12/07 生存報告,0
2020/12/06 10000GP達成,0
2020/12/05 10000GP前夕,0
2020/12/04 生存報告,0
2020/12/03 微積分,0
2020/12/02 運動大會,0
2020/12/01 生存報告,0
為什麼不要交女朋友(抄,0
2020/11/30 生存報告,0
2020/11/29 生存報告,0
中午做的臭宅夢,0
2020/11/28 生存報告,0
為什麼要去新北市歡樂耶誕城,0
2020/11/27 生存報告,0
2020/11/26 生存報告,0
2020/11/25 生存報告,0
2020/11/24 邦粉過年囉,0
2020/11/23 生存報告,0
"PPP「JOYFUL PARTY, FUN TIME!」直播心得",0
いいツインテールの日,0
いい夫婦の日,0
2020/11/22 生存報告,0
2020/11/21 雜談,0
2020/11/20 生存報告,0
2020/11/19 生存報告,0
謝謝,0
2020/11/18 生存報告,0
2020/11/17 好開心ㄛ,0
什麼叫作愛,0
2020/11/16 生存報告,0
捲毛笑臉先生,0
2020/11/15 生存報告,0
2020/11/14 無限列車,0
2020/11/13 生存報告,0
2020/11/12 生存報告,0
2020/11/11 光棍節快樂,0
光棍節,0
2020/11/10 生存報告,0
2020/11/09 生存報告,0
被反擊了,0
阿傑生日快樂,0
2020/11/08 有點爽,0
對不起,0
2020/11/07 碧藍之海,0
2020/11/06 生存報告,0
2020/11/05 9000GP達成,0
特大公告 續,0
特大公告,0
2020/11/04 生存报告,0
2020/11/03 生存報告,0
於是 我做出了選擇,0
2020/11/02 生存報告,0
2020/11/01 塊ㄐ,0
2020/10/31 邊讀邊暈,0
2020/10/30 生存報告,0
2020/10/27 系烤,0
今天跟女朋友去買秋裝,0
2020/10/26 外宿gogogo,0
2020/10/25 好爽ㄛ,0
TSJ少年事件簿・續,0
2020/10/24 衣服很好看,0
2020/10/23 生存報告,0
2020/10/22 多加油好嗎,0
一個VT警察的隕落,0
2020/10/21 生存報告,0
無人島,0
2020/10/20 死了啦,0
2020/10/19 發廚程式,0
小圈圈聯合婚宴,0
2020/10/18 退團了,0
2020/10/17 生存報告,0
深夜沉澱,0
2020/10/16 幹你娘樂團,0
阿承生日快樂,0
2020/10/15 生存報告,0
很尷尬欸,0
2020/10/14 舒服的一天,0
為什麼彥瘋是gay,0
為什麼可樂噴會死,0
2020/10/13 哭啊,0
2020/10/12 8000GP達成,0
為什麼阿承作文滿分,0
2020/10/11 PPP五週年快樂,0
D4DJ D4 fes 直播心得(抱怨),0
2020/10/10 國慶快樂,0
2020/10/09 生存報告,0
PPP 8th live「Breakthrough!」D1 キラキラ☆Festa Day! 轉播心得,0
2020/10/08 生存報告,0
2020/10/05 生存報告,0
2020/10/04 生存報告,0
2020/10/03 生存報告,0
紫羅蘭永恆花園 劇場版心得,0
2020/10/02 生存報告,0
2020/10/01 中秋節快樂,0
2020/09/30 回台北了,0
2020/09/29 生存報告,0
2020/09/28 生存報告,0
終於知道吸毒是不好的,0
2020/09/27 逃走了,0
